frame,droplet_count,ligament_count,main_ligament_count,uncertain_count,main_region_area,total_detected_area,avg_droplet_diameter,avg_ligament_aspect_ratio,avg_ligament_length
1598,71,15,1,6,17762.0,25651.5,6.109503191670829,2.7577023760308967,39.46666666666667
1599,75,14,1,6,19017.5,25957.0,5.970701693798248,2.4984613088136203,33.142857142857146
1600,73,12,1,5,19245.5,25981.5,5.863032818719204,2.529624436601265,35.583333333333336
1601,69,11,1,7,19889.5,26777.0,5.8343300382985515,2.2932109769203115,39.18181818181818
1602,68,10,1,7,21535.5,28331.5,6.068927253765481,2.410105969927332,43.4
1603,71,11,1,7,22734.0,29085.0,5.8566812747030825,2.1591666469650783,36.09090909090909
1604,60,14,1,9,22753.5,28914.0,5.7139028597733255,2.3017949148814076,28.428571428571427
1605,67,11,1,9,23792.5,29664.0,5.3110854218117955,2.270170777480452,32.27272727272727
1606,67,9,1,9,25752.5,31385.5,5.430817127697972,2.0368554604966835,34.77777777777778
1607,70,9,1,8,26414.0,32085.5,5.657736105671906,2.3468588292121644,30.444444444444443
1608,64,13,1,7,26998.5,32799.0,5.8325618496623735,2.1392839658432257,23.153846153846153
1609,60,15,1,6,26011.5,31561.0,5.760810105460233,2.3895003538002726,20.733333333333334
1610,57,14,1,8,27106.0,33076.5,5.854873851806054,2.321952713226088,26.0
1611,62,16,1,4,26786.5,31893.5,5.463807493622193,2.047438166847802,15.75
1612,59,11,1,9,28398.0,33574.0,6.318619179218619,1.9784644499231694,18.636363636363637
1613,67,9,1,7,27934.0,32883.5,6.27293418874127,2.386126788543813,21.666666666666668
1614,64,12,1,8,27779.5,32719.0,6.035315307070278,2.4295263945228975,19.25
1615,62,12,1,10,28711.0,33589.5,6.400461595517648,2.2390813269841483,16.916666666666668
1616,61,9,1,8,29227.0,33471.5,6.342070970460166,2.227472755895772,19.22222222222222
1617,65,9,1,6,32449.5,36571.5,6.341746551006338,2.4641189939946577,16.555555555555557
1618,68,4,1,5,33065.0,36922.0,6.033853480729059,3.0611769146177226,41.75
1619,66,7,1,4,33442.5,37356.5,5.620219200437945,2.564475359942296,27.857142857142858
1620,59,6,1,4,33418.5,37193.0,5.715808978788101,2.684101649750034,35.333333333333336
1621,59,7,1,2,31872.5,35559.0,5.641768438029713,2.394016005394657,30.857142857142858
1622,56,4,1,5,34367.0,38077.0,5.697917879220229,2.694031128492566,46.0
1623,54,6,1,3,30377.0,34149.0,5.774655340644962,2.3675160260355557,35.833333333333336
1624,55,9,1,2,35161.0,39032.5,5.531070005694629,2.250914367421415,26.0
1625,50,7,1,3,35667.5,39469.5,5.883221460929837,2.2301392388486985,32.0
1626,58,7,1,4,32134.0,36664.0,5.566468078797151,3.4531224970951495,35.0
1627,49,7,1,6,30305.5,33021.0,5.814525332478603,1.9916835719759318,7.857142857142857
1628,55,6,1,6,36482.5,39102.5,5.750184316850964,1.815692404079466,5.5
1629,57,3,1,5,37532.0,40039.0,5.483821654904568,2.07098157563529,9.666666666666666
1630,56,5,1,3,37624.5,39805.0,5.48701611536799,1.9253787402652338,9.0
1631,52,6,1,2,38542.5,40862.5,5.646370714252877,2.2313484107437733,15.0
1632,54,6,1,2,34303.0,36415.0,5.558249092575275,2.2153123088770657,10.333333333333334
1633,49,7,1,4,34687.5,37135.0,5.488886151261887,2.2166219934498965,16.142857142857142
1634,51,4,1,6,35708.5,38338.0,5.5838107732440605,2.0794101459974854,20.25
1635,51,5,1,5,35295.0,37817.5,5.648772531260208,2.099999957899375,15.6
1636,49,3,1,6,35515.5,37985.0,5.847231402515064,2.1190475148199424,20.333333333333332
1637,52,5,1,4,35991.5,38363.5,5.603925834931977,2.5801137948058033,10.8
1638,47,6,1,6,36105.5,38361.0,5.720209706740728,2.51491490943975,9.0
1639,47,10,1,2,35308.5,37744.5,5.937074020464116,2.161647938886257,8.4
1640,47,7,1,4,34676.0,37134.0,6.211667081891312,2.1564237555518573,9.857142857142858
1641,45,9,1,5,35122.0,37503.5,5.933985667894457,2.2712186556676293,11.0
1642,51,8,1,3,37202.5,39812.5,5.8677185809418875,3.1640943013983147,17.75
1643,51,6,1,2,33846.5,36360.5,5.759244597293302,3.2582990343791614,24.5
1644,43,11,1,3,33517.5,39608.5,5.670751810069225,2.8188255269607922,16.818181818181817
1645,41,12,1,4,38720.0,41394.0,5.700568819283872,2.572076241385585,15.833333333333334
1646,39,12,0,2,0,6073.5,5.664602010219853,2.4647221186124297,14.666666666666666
1647,49,10,1,1,37597.5,40922.0,5.326912118730591,2.238715757416768,25.6
1648,47,6,1,4,32105.0,39167.5,5.663296149668981,2.3762282416294016,26.333333333333332
1649,46,9,1,5,33542.0,41181.5,5.780294793055456,2.312335055027911,26.22222222222222
1650,40,9,1,5,33418.5,40983.0,6.172471309195663,2.640363436873857,24.88888888888889
1651,47,11,1,5,26007.5,33368.0,5.507442051268108,2.40784531833473,18.454545454545453
1652,43,16,1,3,26867.5,33999.0,5.846620166131912,2.3554761827042787,14.75
1653,46,14,1,5,30974.5,38132.5,5.230195277098452,2.4113801899754286,16.142857142857142
1654,44,12,0,9,0,3575.0,5.639144000783537,2.320837150494534,22.416666666666668
1655,47,13,1,6,28451.5,31977.0,5.631945173047642,2.648433357642885,23.384615384615383
1656,47,13,1,8,30023.0,36177.5,5.637268706114403,2.2962621981529425,39.15384615384615
1657,43,13,1,4,30088.0,35658.0,5.88002763493667,2.3607479611877435,36.23076923076923
1658,46,13,1,4,23485.5,29017.5,5.4329466845417524,3.126735598200389,37.15384615384615
1659,48,14,1,8,24884.0,28751.0,5.415429021941422,2.5658424157427633,21.571428571428573
1660,48,13,1,5,24567.5,28728.0,5.439583163623635,2.334308882018863,27.307692307692307
1661,49,10,1,7,30726.5,34195.5,5.1919591996031,2.2961670898157944,26.2
1662,52,13,1,7,31708.0,36780.0,5.051836420207388,2.5652600933199046,37.53846153846154
1663,46,10,1,9,31215.5,35341.5,4.982066650712966,3.3021793938898707,38.5
1664,52,17,1,3,23638.0,28388.0,5.231945605938351,3.035170269552388,35.11764705882353
1665,55,13,1,7,32297.0,36623.5,5.080470520033491,2.6518622863105623,27.846153846153847
1666,53,10,1,8,29675.0,33775.5,5.171313092605007,2.7268925335866183,31.1
1667,55,12,1,10,37171.0,44846.0,5.324163720638841,2.608662179956363,33.0
1668,52,15,1,4,19941.5,28224.0,5.394217643669106,2.4142857568391194,37.266666666666666
1669,51,14,1,5,22077.5,29324.5,5.5569160984976165,2.253729480337909,24.642857142857142
1670,47,14,1,5,38282.5,45630.0,5.718787126190191,2.4298375749490977,26.214285714285715
1671,48,15,1,6,37980.5,44347.5,5.67253227417128,2.3176723345981687,18.066666666666666
1672,50,17,1,9,28567.0,35121.5,5.619305240553862,2.455181181978668,15.411764705882353
1673,52,13,1,11,28548.0,35119.0,6.032281349153414,2.9216890506485966,20.46153846153846
1674,55,10,1,10,23533.0,29666.5,5.819965139789067,2.1480570516069317,24.8
1675,56,14,1,7,25369.0,31362.5,5.722489564212015,2.598345440784004,19.857142857142858
1676,54,14,1,8,28077.0,33936.0,5.484877129109779,2.094092100075752,21.0
1677,59,12,1,11,30746.5,36528.0,5.401446843851299,2.339907838153833,20.666666666666668
1678,55,16,1,10,25295.0,30972.0,5.348746154666858,2.1664942631588704,19.6875
1679,59,17,1,6,25417.5,31085.5,5.476469490536001,2.270138922062288,19.88235294117647
1680,58,20,1,6,24921.5,30496.5,5.2953727212994215,2.3943451442930703,16.6
1681,60,15,1,7,16522.0,21918.5,5.299185229951522,2.403718229278729,21.666666666666668
1682,63,19,1,10,18402.5,24098.0,5.351948240137277,2.4443448196143107,18.31578947368421
1683,61,21,1,7,26634.0,32386.5,5.231201245692361,2.5654862203985664,19.142857142857142
1684,57,21,1,9,24777.0,31100.0,5.029196260887288,2.329197932058131,21.38095238095238
1685,60,21,1,13,19426.0,25229.0,4.669448241520107,2.315501770462854,19.333333333333332
1686,57,22,1,11,17923.5,23646.0,4.727984406130203,2.4715796240797268,16.454545454545453
1687,57,20,1,13,23327.5,30890.5,4.847886185320845,2.396329945160899,21.2
1688,55,21,1,12,18223.5,24798.0,4.915802111846376,2.3177928071406715,19.0
1689,65,19,1,9,21159.0,27703.0,4.974500321895794,2.334119534380305,24.210526315789473
1690,63,16,1,12,12828.5,18954.5,5.502781019692236,2.6587497012260326,26.25
1691,59,21,1,9,17415.0,26645.5,5.192226923210581,2.240107416640781,24.904761904761905
1692,58,26,1,8,12301.5,22917.0,5.205153426289366,2.0949441506473883,21.153846153846153
1693,66,20,1,7,15019.5,22180.5,5.444347528285447,2.270497807174575,20.15
1694,70,20,1,10,12887.0,22481.0,5.285230092960827,2.2194329464878177,17.35
1695,68,21,1,10,11820.0,22173.0,5.431543379645561,1.9814783535530505,29.238095238095237
1696,62,21,1,15,11555.0,21932.0,5.389673502167501,2.114082066451941,30.61904761904762
1697,59,24,1,7,11340.0,21551.0,5.965254087415343,2.1798861963896536,34.25
1698,55,24,1,11,11410.0,21453.0,5.912741059210068,2.334085487173092,27.291666666666668
1699,59,20,1,12,11603.5,21870.5,5.782066924022659,1.9715477186954617,38.75
1700,59,23,1,12,11802.0,22085.0,5.312226057586376,2.0960744419077804,33.21739130434783
1701,57,21,1,10,12170.0,21904.5,5.103490631857408,2.2908321292506177,35.04761904761905
1702,56,22,1,13,11836.0,21526.0,5.057432641981659,2.072584226149264,32.45454545454545
1703,63,19,1,10,12108.5,22174.5,5.271154935218083,2.2099080077889277,39.31578947368421
1704,62,22,1,8,12318.5,22343.0,5.278536066331691,1.97799134615844,34.54545454545455
1705,73,17,0,10,0,8145.5,5.310753563277403,2.049181067408431,24.823529411764707
1706,73,18,0,9,0,8309.5,5.359827091433887,2.2617258134429976,29.555555555555557
1707,73,17,1,13,14744.5,22763.5,5.530347541063604,2.1550461240598637,28.0
1708,81,17,1,10,14969.5,22777.0,5.411622331525153,2.1395910499924424,18.41176470588235
1709,80,16,1,9,21334.5,29096.5,5.7096608303552525,1.8859602091163894,17.8125
1710,76,17,1,8,21406.0,29236.0,5.798916783448438,1.9804657318364116,18.235294117647058
1711,75,15,1,10,21403.5,29294.5,5.509813491334201,2.1558306943809344,21.2
1712,69,20,1,5,21700.0,28938.5,5.3553651680116605,2.0285240656213652,22.85
1713,72,16,0,10,0,7438.5,5.256650931642706,2.088445930647915,18.5
1714,82,15,1,7,22280.5,29692.0,5.265452231251887,2.0267978993658757,14.333333333333334
1715,75,15,2,6,22077.0,29460.0,5.563647214488862,1.9428077008942488,19.466666666666665
1716,81,11,2,10,14384.0,21567.0,5.381380651525327,2.2066698139589036,14.818181818181818
1717,73,13,2,6,13981.5,22009.5,5.814097376256387,1.9478537241220042,17.53846153846154
1718,80,10,2,12,15829.5,22853.0,5.525155391010049,2.152773958617972,11.9
1719,74,11,2,9,14252.5,22604.5,5.589450933284697,1.6004262453354332,25.636363636363637
1720,68,4,2,12,13834.0,22097.5,5.919064364461436,2.864010435966562,18.25
1721,66,7,2,13,13720.0,21671.0,5.954537670078277,1.9603715452825579,12.571428571428571
1722,68,11,2,14,12239.5,20692.0,5.8624167412350126,2.0347737714309218,9.727272727272727
1723,69,10,0,13,0,6256.0,5.844067470794688,2.267735662054203,10.7
1724,68,12,2,7,14722.5,20877.5,5.813310899579189,2.7979131034545404,17.583333333333332
1725,69,14,2,3,15622.0,21717.5,5.550184670311181,2.177152237087645,14.214285714285714
1726,70,12,1,5,11119.5,21955.5,5.4600286221901655,2.092950569742489,56.833333333333336
1727,60,12,1,12,11245.5,21900.5,5.463779544617551,2.2617878135341836,46.583333333333336
1728,63,11,1,8,11269.5,21614.5,5.446183259885451,2.5444393620657837,63.09090909090909
1729,61,15,2,5,17049.5,21682.0,5.571680130309747,2.578698835893567,15.066666666666666
1730,58,15,2,5,16996.0,21541.5,5.840358436679934,2.1923621142925116,12.066666666666666
1731,62,10,2,8,17071.5,21560.0,5.5367178175764105,2.128295013655084,16.0
1732,64,10,2,9,16961.5,21637.0,5.4669630497364246,2.208103225516082,19.2
1733,60,12,1,7,11113.0,17324.0,5.602627977709705,2.159153953961691,15.583333333333334
1734,63,11,1,10,11309.0,20443.5,5.497857022729828,2.1975262420210773,13.363636363636363
1735,64,10,1,12,12272.0,21290.0,5.534328900999183,2.0683945513878506,14.6
1736,74,11,1,7,11992.5,20507.5,5.508060968072042,1.8535134894653558,9.636363636363637
1737,68,12,1,7,12871.5,20432.5,5.603963683555404,2.0348522035664613,9.25
1738,68,12,1,9,12671.5,19863.5,5.668486211174935,2.306385037250023,17.833333333333332
1739,73,8,1,8,13214.5,20059.5,5.777407005819905,2.492434786224635,16.625
1740,69,9,1,4,13278.0,19960.5,6.023182047609107,2.4834614654890275,26.88888888888889
1741,70,12,1,4,12402.5,18832.0,5.884292141985101,2.2014560154157654,22.25
1742,65,14,1,5,13262.0,19426.0,5.649617285252426,2.1412601199130377,18.928571428571427
1743,71,11,1,8,13145.5,18944.0,5.364839870045016,2.1907442311846923,18.454545454545453
1744,67,13,1,8,13321.5,19139.5,5.852502559967997,2.499275441460412,20.615384615384617
1745,71,12,1,8,13029.5,19183.0,5.7027614131341595,2.5345636437351553,19.083333333333332
1746,72,11,1,7,14028.5,19315.5,5.7210907909196225,3.182180627347036,20.90909090909091
1747,65,14,1,8,13653.0,19230.0,5.722690029869229,2.5218869352663025,17.428571428571427
1748,71,13,1,7,14304.0,19584.5,5.591285554181632,2.380577662207325,16.923076923076923
1749,67,13,1,6,14725.0,19769.0,5.748963319985539,2.3908841323905166,16.53846153846154
1750,61,16,0,5,0,4974.5,5.627393878832838,2.1324790570989878,17.8125
1751,63,11,1,6,11619.5,19986.0,5.861910230922652,2.3445120098353613,52.36363636363637
1752,62,15,1,9,16256.5,20753.5,5.651308361814699,2.2234405356971823,14.333333333333334
1753,65,13,1,4,16607.5,21041.0,5.607365889667824,2.2891943366228404,17.0
1754,67,12,1,3,18024.0,22308.0,5.533649178035362,2.138508822681174,18.083333333333332
1755,63,12,1,3,19629.0,23869.0,5.781419637071879,2.402038744839729,14.583333333333334
1756,64,12,1,5,20633.0,24792.0,5.5629285722610975,2.3333187071681123,16.0
1757,69,11,1,4,20247.5,24348.0,5.46640126054535,2.1735320858295077,16.636363636363637
1758,63,12,1,7,20166.5,24387.5,5.759252880520247,2.365384580934791,17.333333333333332
1759,63,12,1,3,20650.5,24584.5,5.910785947674553,2.3815696452244444,19.583333333333332
1760,65,12,1,2,21219.0,24995.5,6.114287176211708,2.753814458559494,15.166666666666666
1761,62,13,1,3,22339.5,26005.0,6.00770442410952,2.8346014534832924,16.384615384615383
1762,60,12,1,2,21053.0,24658.5,5.931452486004754,2.746187458104787,17.333333333333332
1763,57,16,1,4,21718.5,25915.0,5.79734022520192,2.246027274113368,15.25
1764,56,13,1,7,21875.0,26207.5,5.762571862654459,2.3365376478672966,18.0
1765,51,12,1,6,21877.5,26280.0,6.066862125196887,2.5323509383146883,25.166666666666668
1766,55,11,1,4,22162.0,26645.0,5.750421217210741,2.6466995520060883,27.363636363636363
1767,49,14,1,3,23624.0,27812.5,6.087559112266356,2.471171573183944,16.071428571428573
1768,54,10,1,4,23367.0,27290.5,6.036778578889718,1.9946411497498207,16.5
1769,53,12,1,3,21905.0,26691.0,6.135349790427291,2.360699424686503,24.166666666666668
1770,55,12,1,2,22594.5,27555.0,6.062118011158267,2.129662005915473,28.25
1771,50,14,1,4,22522.5,27483.5,6.159984187372869,1.9606990186123257,23.571428571428573
1772,49,13,1,2,22993.0,27892.0,6.237649567206467,2.327843687675611,28.307692307692307
1773,49,15,1,2,23120.0,28085.5,6.288754893545679,2.4154608175195547,25.866666666666667
1774,54,8,1,3,23468.0,28532.5,5.910918201235056,2.4861577755082527,35.75
1775,47,13,1,2,23166.0,28133.5,5.996209752414854,2.3712509163957196,23.53846153846154
1776,54,9,1,2,24221.0,27878.5,6.0893151088198865,2.205117297080825,8.777777777777779
1777,48,10,1,3,24395.5,28159.5,6.390089262722184,2.330160362690498,13.3
1778,46,9,1,4,23849.0,27522.0,6.510386709267125,2.1088886189382583,12.222222222222221
1779,48,8,1,6,22901.5,27900.5,5.725177895485112,2.1861441127883188,32.875
1780,43,9,1,4,24627.0,29299.5,5.968037440927134,2.1538554099739824,29.22222222222222
1781,48,6,1,6,24802.0,29589.5,5.931013908108388,2.0328339395501365,43.833333333333336
1782,48,8,1,4,24661.5,29362.5,6.012396832060944,1.9225559565755908,28.75
1783,50,5,1,3,25867.5,29202.0,6.225347918235808,2.226127104611084,9.2
1784,50,6,1,2,23168.5,28197.0,6.324704141276908,1.958210072444513,43.666666666666664
1785,47,9,1,3,22962.5,28078.5,6.100933941829684,1.9262449649070321,34.77777777777778
1786,49,6,1,4,22994.5,28224.0,6.231572140134821,2.1299929979994556,46.166666666666664
1787,51,5,1,1,21855.0,27103.0,6.271170146295361,2.0311919216557253,60.2
1788,44,9,1,3,21605.5,27798.5,5.909794333119468,1.9890343423929868,43.666666666666664
1789,42,7,1,2,20766.5,26801.0,6.469786373164614,1.7778709112384345,53.0
1790,43,7,1,3,23114.0,26939.0,6.1419892653358055,2.027732156092902,19.0
1791,42,6,1,2,22650.5,26458.5,6.5195312041100975,2.3106817099690478,22.333333333333332
1792,43,11,1,2,22376.0,26333.5,6.142895784191858,2.1375394143598734,16.272727272727273
1793,42,12,1,3,21932.5,25881.0,6.280586373131113,2.182582507082877,17.833333333333332
1794,48,13,1,2,21691.5,25580.5,5.613308156713901,2.1231348749800554,16.692307692307693
1795,45,12,1,2,21675.5,25469.0,6.019616880271851,2.258709006257172,15.333333333333334
1796,46,10,1,1,21389.0,25114.5,6.043922070707328,2.2295129307564925,13.6
1797,47,7,1,4,21887.0,25014.0,5.910189988028582,2.7705256964021636,11.428571428571429
1798,43,8,1,4,21318.5,24906.0,6.067854204579365,2.471095802328151,19.25
1799,40,7,1,2,20368.0,23707.5,6.639460698205855,2.341057345254586,16.428571428571427
1800,43,9,1,2,20270.5,23544.0,6.204491947489575,2.5971793834381183,16.444444444444443
1801,41,8,1,3,20237.0,23533.0,6.955860796313321,3.0246660298698163,17.0
1802,46,7,1,1,20277.0,23461.5,6.242719099115947,3.0290019483938964,18.571428571428573
1803,43,5,1,1,22044.5,25045.0,6.558220684664729,2.04591386872838,18.6
1804,43,3,1,0,22584.5,25418.0,6.559063322017684,4.1231717634986795,30.0
1805,37,6,1,2,22668.5,25393.5,6.333632822097365,3.322742075788522,20.666666666666668
1806,39,5,1,3,22813.0,25436.0,5.726911957818842,2.2227645980779105,24.0
1807,36,4,1,4,22799.0,25272.0,6.0053451292737305,4.309657022647372,19.25
1808,39,3,1,3,23062.0,25498.0,5.927593838066225,1.8550365514195235,14.0
1809,41,6,1,1,22476.0,24921.5,6.040301347653353,2.8442388173804325,12.5
1810,45,5,1,2,23369.5,25782.0,5.720706802884879,3.1901062020205533,14.4
1811,39,5,1,1,23204.5,25810.5,5.925456353980115,3.96324822372458,24.0
1812,40,5,1,3,19038.0,21610.5,5.823959841466965,3.696658801827109,22.0
1813,40,6,0,3,0,2743.5,5.916635082319493,3.3405368684903474,20.333333333333332
1814,34,4,1,4,19677.5,25910.0,5.913609180567667,2.720813492403373,23.5
1815,32,6,1,5,20648.0,26415.5,5.929171545840625,2.2841487163297027,23.666666666666668
1816,29,4,1,6,21728.0,27226.5,6.108849922004095,2.213422343304974,36.0
1817,36,5,1,3,22425.5,27505.5,6.240905743982831,2.754184068434153,34.2
1818,37,4,1,4,22550.5,27633.5,6.270151085038993,2.3053129218002613,30.75
1819,38,2,1,5,24863.0,29380.0,6.1438591431708645,2.6609909777647593,22.5
1820,40,5,1,3,25724.0,30106.0,5.411028256865686,2.9296104077529344,16.6
1821,34,6,1,5,26024.5,30182.0,5.778199299902912,2.498015855397661,15.833333333333334
1822,34,11,1,6,25905.0,29942.5,5.0197888888044595,2.6120631929565525,15.0
1823,34,9,1,3,26315.0,29827.5,4.820885891063554,2.4311778683237484,15.222222222222221
1824,30,12,1,4,26344.5,29967.5,4.869641541397848,2.5192071346782874,15.333333333333334
1825,31,9,1,4,26613.5,30250.5,4.697629026134692,2.529564236613399,32.888888888888886
1826,30,13,1,6,26477.5,30038.5,4.869629222420842,2.47364427899718,22.23076923076923
1827,33,9,1,7,26401.5,30076.0,5.24122168436754,2.580028763249551,33.0
1828,34,12,1,5,26712.0,30231.0,5.1380828259856415,2.660641205374085,26.166666666666668
1829,35,10,1,7,18161.0,21375.5,4.895138648098778,2.4897104118527658,24.8
1830,31,12,1,4,18280.0,24034.5,5.374692953299217,2.4525543342364147,37.833333333333336
1831,34,11,1,6,18355.0,23317.5,5.133503178491336,2.6731065796398172,35.72727272727273
1832,35,8,1,3,18097.5,22463.0,5.2278947477327575,3.048835060823089,50.125
1833,34,6,1,6,24326.0,27970.0,5.414647498212649,2.7613782441556576,39.166666666666664
1834,33,7,1,4,25051.0,28327.0,5.513025591988652,2.7611689637385215,35.0
1835,37,11,1,7,17746.5,21973.5,5.324104319219628,2.2517956990894263,23.545454545454547
1836,33,10,1,6,17693.0,21926.0,5.749847385723912,2.447225935908109,26.6
1837,36,10,1,6,25372.5,29350.0,5.595703747542471,2.1831179072239153,18.5
1838,33,15,1,3,22182.5,29129.5,5.166504468223152,2.100036362782208,44.0
1839,33,12,0,4,0,6628.0,5.8287879788573225,2.2214800212054175,22.5
1840,35,9,1,2,25873.5,28954.0,5.898560215478693,2.5552161340890907,21.333333333333332
1841,40,8,1,5,17771.0,20751.0,5.569351912739754,2.6934229191712387,18.25
1842,39,8,1,4,31296.0,34168.0,5.631023805904964,2.8090056466179574,19.375
1843,37,5,1,6,17149.5,19914.0,5.752096294319864,3.9147785484998456,23.8
1844,34,6,1,6,17643.5,20406.5,5.55074542569399,3.330121506351957,24.0
1845,36,8,2,7,16713.0,19897.0,5.342831308626625,2.584891160807614,15.375
1846,33,7,1,10,21679.0,24829.5,5.32040294355366,2.180430963367801,25.142857142857142
1847,35,8,1,8,22176.5,25717.5,5.339490589837751,2.1171630488666873,22.5
1848,34,9,1,3,22879.0,26025.5,5.445508278866301,2.119627347044078,30.11111111111111
1849,35,13,1,4,16855.0,20155.0,5.207283213230744,1.9697527945818927,22.153846153846153
1850,39,11,1,6,16156.5,19801.0,4.9470584344387785,1.9524780694572856,11.363636363636363
1851,41,12,1,4,17509.5,20301.5,5.222365701719765,2.471124962021821,11.583333333333334
1852,40,10,1,4,17531.0,20041.0,5.50336233552804,2.406026762049402,9.9
1853,39,11,1,5,17567.0,20213.0,5.263552579715862,2.116108514755621,12.909090909090908
1854,36,12,1,4,17814.5,20740.0,5.3265449838194865,2.2837332851528642,11.666666666666666
1855,39,11,1,3,18489.5,21289.0,5.586083435426458,1.9748543858137433,14.727272727272727
1856,37,8,1,6,18650.0,22260.0,5.735815818764098,2.215316455474373,15.25
1857,40,6,1,7,19945.0,22729.5,5.6650367448986305,2.042138632508263,9.833333333333334
1858,36,9,1,6,22074.0,25207.0,5.387631797439469,2.0328873239740073,10.11111111111111
1859,37,9,1,5,22711.5,25603.0,5.350909774750416,2.0486594976921184,14.88888888888889
1860,38,7,1,6,22725.0,25646.0,5.3687941173428015,2.320438196927909,16.0
1861,33,6,0,9,0,2995.5,5.094569639018883,2.319835483870963,21.0
1862,34,8,2,6,23272.5,26391.5,5.482423401236991,2.131455031735422,13.75
1863,33,4,1,9,23530.0,26571.0,5.578049572009249,2.500723675235864,22.5
1864,32,6,1,9,21013.5,24047.0,5.356314504095,1.9040894437535318,16.833333333333332
1865,32,5,1,9,22895.5,25975.0,5.423867604366114,2.3044845529716613,18.4
1866,34,8,1,6,22244.0,27186.5,5.351826222125719,2.4133331163568084,27.625
1867,32,8,1,6,23695.0,27230.0,5.251464355103525,2.4969529720048738,28.125
1868,33,11,2,4,23494.5,26834.5,5.2774211435262695,2.589525356763842,21.818181818181817
1869,36,10,0,4,0,3280.0,5.751863424378746,2.594400379286704,18.3
1870,35,10,1,4,16288.5,23838.0,6.1141680544760115,2.5050064414604636,19.8
1871,36,11,1,5,16207.0,28630.5,5.966200524425088,2.1920203444795514,62.81818181818182
1872,40,14,1,5,16118.5,28252.0,5.609117495908531,2.030729211679192,47.285714285714285
1873,41,6,1,9,16695.5,28365.5,5.796470592638045,2.2032270079717957,25.666666666666668
1874,45,9,1,9,17319.5,28647.5,5.385624352002375,2.6632745103066164,15.11111111111111
1875,41,12,1,3,17162.5,28356.5,6.147572216973866,2.4247392809089776,69.33333333333333
1876,40,12,1,6,16969.0,28715.0,5.679744013900833,2.815173313041829,78.83333333333333
1877,42,12,1,4,17467.5,28261.5,5.40033502468978,2.345865071969887,74.66666666666667
1878,40,10,1,7,15475.5,25835.5,5.75707389796381,2.8079055395431634,60.6
1879,43,12,1,7,17273.0,28025.5,5.5938149826735115,2.8868006313771235,47.75
1880,42,10,1,10,16560.0,27925.0,5.474575369233781,2.3602292685746438,44.2
1881,44,10,1,11,16703.0,27984.0,5.846600682584045,2.0999190722971948,41.8
1882,49,8,1,6,12239.5,22626.5,6.0134576934893795,2.498058575624002,45.125
1883,46,5,1,9,11887.5,22188.0,6.481373250438421,2.0922077835037896,54.6
1884,40,6,1,8,11888.5,22183.0,6.910183724427316,2.1419218087354017,77.5
1885,46,5,1,9,12454.5,21048.0,5.962730704145673,2.3688354650865238,61.0
1886,48,4,1,7,13262.5,21988.5,6.150411242229669,1.9053557889221022,50.75
1887,43,4,1,6,14386.5,22137.5,6.3844839869687755,2.0980496922199046,98.0
1888,43,9,1,5,13398.5,21871.0,5.967838993068344,2.62054706346083,60.666666666666664
1889,42,9,1,7,15325.0,22282.0,6.100698890366006,2.0671403953903575,43.0
1890,39,9,1,9,13795.5,21251.0,5.9646894586795876,1.9554125482593538,51.333333333333336
1891,38,12,1,9,13560.5,21175.5,5.103773626456626,2.410850924427165,25.166666666666668
1892,42,11,1,10,13422.5,21348.5,5.159630191136624,2.2859993482228345,34.0
1893,41,10,1,12,13255.0,20851.5,5.089773200766116,1.89727364096071,29.1
1894,40,10,1,9,13212.5,20100.0,5.322535825889676,2.2307775185952594,21.2
1895,37,11,1,8,16375.5,22248.0,4.825779669918478,2.4213885848161025,18.363636363636363
1896,30,9,1,10,15906.5,21477.5,5.442237638471264,2.12425078066886,19.88888888888889
1897,39,7,1,10,16361.5,22623.0,5.724675334707913,2.1639069360606586,18.142857142857142
1898,39,10,1,10,17357.0,23396.0,5.4698196249027236,2.4203141413890847,16.8
1899,39,10,1,8,15170.5,21061.0,5.306878943786316,2.29113372078122,20.0
1900,42,8,1,8,13684.5,21976.5,5.7501564465953825,2.709948167684354,20.625
1901,37,8,1,8,17979.0,23336.0,5.589472715298174,2.3971233808777255,14.25
1902,35,6,1,8,17962.0,23181.5,5.448230087257788,2.631406576224801,12.0
1903,35,7,1,6,18105.5,23218.5,5.912588194003834,2.294596586930628,10.571428571428571
1904,35,6,1,8,17858.5,23105.5,6.062904450437841,1.8803196389754797,9.666666666666666
1905,40,7,1,5,17530.5,22574.5,5.82443378365091,1.9768391244833534,13.571428571428571
1906,38,6,1,4,17598.5,22519.5,6.3151246627689535,2.226755031404864,19.833333333333332
1907,32,7,1,9,17672.0,22270.0,5.5973183916914495,2.5263131449908225,18.571428571428573
1908,31,9,1,7,17919.0,22393.5,5.723449220796394,2.4409056384485273,13.666666666666666
1909,32,7,1,9,18101.5,23451.5,5.890055536181118,2.4148963316319754,18.428571428571427
1910,35,7,1,7,18017.5,22435.0,5.527812928856768,2.889391738680328,31.571428571428573
1911,36,7,1,5,16934.0,21912.5,5.375738816748424,2.0702812530831443,36.142857142857146
1912,35,7,1,4,17091.5,22010.0,5.5459967971684305,2.183158526746938,25.142857142857142
1913,40,7,1,3,16915.0,21280.5,5.718526411948695,1.71297241849744,17.857142857142858
